event_id,customer_id,event_type,event_time,campaign
81917,1016,sent,2025-06-05,Webinar
81918,1081,sent,2024-10-13,Promo_Q2
81919,1603,sent,2024-10-20,Promo_Q2
81920,1650,open,2025-02-10,Promo_Q1
81921,1693,open,2024-05-20,Welcome
81922,1065,sent,2024-02-14,Welcome
81923,1115,click,2024-11-01,Webinar
81924,1562,sent,2024-07-03,Webinar
81925,1285,unsubscribe,2024-03-11,Promo_Q2
81926,1146,open,2024-03-21,Welcome
81927,1692,sent,2024-05-02,Webinar
81928,1416,click,2024-07-13,Promo_Q2
81929,1673,sent,2024-09-09,Welcome
81930,1379,sent,2025-07-05,Promo_Q1
81931,1470,sent,2024-10-06,Welcome
81932,1267,open,2025-06-11,Promo_Q1
81933,1613,click,2024-11-11,Welcome
81934,1413,click,2024-04-01,Promo_Q2
81935,1660,click,2025-05-01,Welcome
81936,1662,open,2024-01-10,Webinar
81937,1736,open,2024-11-21,Promo_Q2
81938,1712,sent,2024-07-16,Promo_Q1
81939,1399,sent,2024-09-09,Welcome
81940,1291,click,2025-04-05,Promo_Q1
81941,1080,unsubscribe,2024-01-04,Webinar
81942,1372,click,2024-04-15,Promo_Q2
81943,1620,click,2025-04-13,Promo_Q1
81944,1477,sent,2024-11-10,Reactivation
81945,1162,sent,2024-05-29,Welcome
81946,1148,click,2024-10-14,Promo_Q1
81947,1505,click,2024-08-20,Reactivation
81948,1205,sent,2025-03-19,Reactivation
81949,1597,click,2025-03-12,Webinar
81950,1050,sent,2024-09-24,Promo_Q1
81951,1414,open,2024-06-08,Webinar
81952,1121,click,2024-01-07,Welcome
81953,1665,click,2024-09-29,Promo_Q2
81954,1458,click,2024-12-07,Reactivation
81955,1199,sent,2024-12-15,Promo_Q1
81956,1226,sent,2025-05-15,Welcome
81957,1260,sent,2024-09-26,Promo_Q1
81958,1575,open,2025-02-19,Reactivation
81959,1278,sent,2024-03-14,Promo_Q2
81960,1694,open,2025-03-16,Welcome
81961,1004,open,2024-09-13,Reactivation
81962,1193,sent,2025-02-04,Welcome
81963,1767,click,2025-04-26,Promo_Q1
81964,1304,sent,2024-05-26,Reactivation
81965,1151,unsubscribe,2025-01-19,Reactivation
81966,1006,sent,2024-03-12,Reactivation
81967,1453,click,2024-03-05,Promo_Q2
81968,1215,open,2024-06-12,Reactivation
81969,1742,open,2024-03-16,Welcome
81970,1327,open,2024-09-18,Reactivation
81971,1645,click,2025-05-15,Promo_Q2
81972,1085,open,2024-02-12,Promo_Q2
81973,1418,sent,2024-07-28,Promo_Q1
81974,1154,sent,2024-04-29,Welcome
81975,1714,sent,2024-09-21,Webinar
81976,1706,open,2024-12-31,Welcome
81977,1532,open,2025-05-07,Webinar
81978,1270,sent,2024-01-14,Welcome
81979,1246,sent,2024-11-23,Reactivation
81980,1373,open,2025-02-02,Webinar
81981,1071,sent,2024-03-18,Welcome
81982,1202,click,2025-06-24,Promo_Q1
81983,1351,click,2024-02-16,Promo_Q2
81984,1058,click,2024-07-03,Welcome
81985,1769,sent,2024-05-17,Welcome
81986,1221,open,2024-02-09,Promo_Q2
81987,1159,sent,2025-02-07,Webinar
81988,1648,sent,2024-10-22,Webinar
81989,1208,open,2024-09-03,Reactivation
81990,1238,open,2024-04-25,Reactivation
81991,1730,click,2024-09-12,Reactivation
81992,1188,sent,2025-06-04,Promo_Q1
81993,1702,open,2024-07-23,Promo_Q2
81994,1394,sent,2024-10-20,Webinar
81995,1786,open,2025-06-19,Promo_Q1
81996,1254,open,2025-02-02,Reactivation
81997,1706,unsubscribe,2024-01-25,Promo_Q2
81998,1349,click,2024-07-10,Reactivation
81999,1322,unsubscribe,2025-07-17,Welcome
82000,1180,open,2025-05-14,Reactivation
82001,1600,open,2025-05-24,Promo_Q2
82002,1777,click,2025-06-22,Webinar
82003,1363,open,2024-12-31,Promo_Q2
82004,1304,click,2025-03-26,Webinar
82005,1382,unsubscribe,2025-01-12,Promo_Q2
82006,1126,open,2024-10-31,Promo_Q2
82007,1374,sent,2024-10-26,Webinar
82008,1180,sent,2024-01-08,Welcome
82009,1555,sent,2024-05-13,Promo_Q2
82010,1715,click,2024-01-17,Promo_Q2
82011,1619,click,2024-09-16,Promo_Q1
82012,1088,open,2025-02-20,Reactivation
82013,1526,sent,2025-06-25,Promo_Q1
82014,1243,open,2024-01-08,Promo_Q2
82015,1530,click,2024-10-10,Promo_Q2
82016,1228,sent,2025-02-07,Promo_Q2
82017,1077,sent,2025-01-19,Welcome
82018,1290,click,2025-03-10,Promo_Q1
82019,1553,open,2025-05-02,Reactivation
82020,1119,open,2025-06-11,Welcome
82021,1587,click,2024-04-14,Webinar
82022,1177,click,2025-07-05,Promo_Q2
82023,1218,open,2025-04-09,Welcome
82024,1581,click,2025-06-03,Webinar
82025,1725,open,2024-07-17,Promo_Q2
82026,1012,open,2025-07-30,Welcome
82027,1113,click,2024-01-08,Promo_Q2
82028,1782,open,2025-05-17,Promo_Q1
82029,1320,open,2025-01-26,Promo_Q2
82030,1026,open,2024-03-20,Reactivation
82031,1391,sent,2025-04-24,Reactivation
82032,1055,sent,2025-04-02,Promo_Q2
82033,1208,unsubscribe,2024-11-07,Welcome
82034,1591,sent,2024-12-31,Webinar
82035,1440,click,2024-03-14,Webinar
82036,1151,click,2024-09-21,Reactivation
82037,1463,sent,2024-01-23,Reactivation
82038,1328,open,2024-11-29,Welcome
82039,1198,sent,2024-09-17,Promo_Q1
82040,1504,sent,2024-02-19,Reactivation
82041,1220,click,2024-08-25,Reactivation
82042,1304,sent,2024-09-09,Promo_Q2
82043,1511,sent,2025-03-01,Promo_Q1
82044,1773,open,2024-01-31,Promo_Q1
82045,1533,sent,2024-12-20,Reactivation
82046,1690,open,2024-10-22,Promo_Q2
82047,1404,sent,2024-06-07,Welcome
82048,1363,sent,2025-03-05,Webinar
82049,1071,open,2024-11-20,Reactivation
82050,1094,sent,2024-10-27,Webinar
82051,1719,sent,2025-07-03,Webinar
82052,1475,open,2025-04-15,Webinar
82053,1585,sent,2024-04-29,Reactivation
82054,1667,click,2024-08-11,Welcome
82055,1770,sent,2025-01-17,Promo_Q1
82056,1228,unsubscribe,2024-11-13,Promo_Q2
82057,1347,open,2024-09-05,Promo_Q1
82058,1175,click,2025-07-20,Promo_Q2
82059,1217,open,2024-04-05,Promo_Q1
82060,1548,sent,2024-07-14,Reactivation
82061,1397,sent,2024-08-16,Reactivation
82062,1724,unsubscribe,2024-02-09,Webinar
82063,1662,open,2024-09-27,Promo_Q2
82064,1274,sent,2024-10-29,Welcome
82065,1115,open,2024-06-01,Reactivation
82066,1203,sent,2025-07-08,Promo_Q2
82067,1518,open,2024-11-04,Reactivation
82068,1125,click,2024-12-01,Welcome
82069,1308,sent,2025-05-30,Promo_Q2
82070,1198,sent,2024-06-07,Webinar
82071,1719,open,2024-12-31,Promo_Q2
82072,1515,open,2024-09-16,Welcome
82073,1478,sent,2024-08-02,Webinar
82074,1066,sent,2024-08-05,Reactivation
82075,1208,sent,2024-01-14,Webinar
82076,1278,click,2025-04-18,Reactivation
82077,1625,sent,2024-12-03,Welcome
82078,1139,click,2025-06-22,Promo_Q1
82079,1676,sent,2025-05-02,Promo_Q1
82080,1309,sent,2025-07-22,Welcome
82081,1332,open,2024-01-20,Reactivation
82082,1168,open,2025-01-09,Webinar
82083,1547,open,2025-07-04,Reactivation
82084,1043,open,2025-03-19,Promo_Q1
82085,1681,click,2024-07-02,Webinar
82086,1271,click,2024-03-05,Promo_Q2
82087,1300,sent,2025-01-20,Promo_Q1
82088,1042,click,2025-01-14,Welcome
82089,1699,open,2024-06-17,Webinar
82090,1597,click,2025-04-09,Reactivation
82091,1516,click,2024-12-30,Promo_Q2
82092,1327,sent,2024-08-27,Promo_Q1
82093,1285,open,2024-09-25,Webinar
82094,1262,sent,2024-05-22,Promo_Q1
82095,1721,sent,2024-11-06,Welcome
82096,1255,sent,2024-10-16,Promo_Q1
82097,1194,click,2025-06-28,Reactivation
82098,1081,sent,2024-10-20,Reactivation
82099,1605,open,2025-03-24,Welcome
82100,1411,click,2024-12-20,Welcome
82101,1139,open,2024-05-09,Promo_Q2
82102,1730,open,2024-01-29,Webinar
82103,1756,open,2025-02-09,Promo_Q1
82104,1501,open,2025-04-07,Welcome
82105,1103,click,2025-05-19,Webinar
82106,1544,open,2025-01-29,Welcome
82107,1370,open,2024-09-07,Welcome
82108,1051,unsubscribe,2024-10-11,Promo_Q2
82109,1238,click,2025-03-14,Reactivation
82110,1040,sent,2024-04-12,Webinar
82111,1769,click,2024-09-18,Promo_Q2
82112,1223,click,2024-02-01,Reactivation
82113,1518,sent,2024-03-01,Welcome
82114,1607,click,2024-05-13,Promo_Q2
82115,1381,sent,2024-12-29,Reactivation
82116,1272,open,2025-06-14,Reactivation
82117,1399,open,2024-07-29,Promo_Q2
82118,1406,sent,2024-10-15,Promo_Q1
82119,1146,sent,2024-11-25,Promo_Q2
82120,1434,open,2024-06-13,Welcome
82121,1229,click,2025-02-02,Promo_Q1
82122,1743,open,2024-05-02,Promo_Q2
82123,1561,open,2024-04-19,Reactivation
82124,1454,open,2024-04-28,Webinar
82125,1363,open,2024-10-03,Promo_Q2
82126,1251,sent,2024-05-24,Reactivation
82127,1394,open,2024-09-06,Promo_Q2
82128,1295,sent,2024-08-05,Welcome
82129,1570,sent,2025-04-24,Welcome
82130,1711,click,2024-05-06,Reactivation
82131,1682,open,2024-06-25,Reactivation
82132,1301,click,2025-07-03,Promo_Q1
82133,1739,click,2024-05-21,Welcome
82134,1028,sent,2025-04-04,Webinar
82135,1601,sent,2024-03-22,Welcome
82136,1604,click,2024-12-04,Welcome
82137,1073,open,2024-02-23,Webinar
82138,1773,click,2024-08-24,Welcome
82139,1313,open,2025-07-05,Promo_Q2
82140,1080,click,2025-01-05,Promo_Q2
82141,1029,open,2024-04-29,Welcome
82142,1747,sent,2025-04-11,Welcome
82143,1311,unsubscribe,2025-01-12,Webinar
82144,1663,open,2025-06-19,Welcome
82145,1057,open,2024-05-11,Reactivation
82146,1658,open,2024-03-10,Promo_Q2
82147,1410,click,2025-01-01,Welcome
82148,1495,sent,2025-06-11,Reactivation
82149,1133,sent,2025-03-24,Welcome
82150,1147,open,2024-08-25,Promo_Q1
82151,1229,click,2024-09-06,Reactivation
82152,1708,open,2024-07-10,Promo_Q2
82153,1596,sent,2025-06-13,Promo_Q2
82154,1562,open,2025-04-13,Promo_Q1
82155,1332,open,2024-06-03,Reactivation
82156,1449,open,2024-07-04,Reactivation
82157,1776,sent,2025-03-02,Webinar
82158,1444,sent,2024-09-01,Welcome
82159,1442,open,2024-12-17,Reactivation
82160,1411,click,2024-03-30,Webinar
82161,1213,open,2025-04-21,Promo_Q1
82162,1109,sent,2024-11-17,Promo_Q1
82163,1502,sent,2025-04-21,Promo_Q1
82164,1545,sent,2025-02-16,Webinar
82165,1102,open,2024-09-04,Promo_Q2
82166,1481,open,2025-01-27,Promo_Q1
82167,1686,open,2024-02-04,Webinar
82168,1421,sent,2024-09-08,Webinar
82169,1749,open,2024-09-08,Welcome
82170,1453,sent,2024-08-30,Promo_Q1
82171,1639,sent,2024-03-08,Promo_Q2
82172,1734,sent,2024-10-07,Webinar
82173,1707,click,2025-03-15,Promo_Q2
82174,1412,click,2024-07-05,Promo_Q2
82175,1703,sent,2025-04-17,Promo_Q1
82176,1094,open,2024-12-03,Promo_Q1
82177,1484,open,2025-02-21,Welcome
82178,1771,sent,2025-06-01,Promo_Q2
82179,1044,open,2024-10-05,Promo_Q2
82180,1316,sent,2025-05-02,Webinar
82181,1058,open,2024-03-21,Webinar
82182,1607,open,2025-03-25,Webinar
82183,1142,open,2025-04-26,Promo_Q2
82184,1390,open,2025-06-05,Welcome
82185,1787,open,2024-02-16,Reactivation
82186,1446,sent,2024-03-08,Webinar
82187,1005,click,2024-01-14,Reactivation
82188,1759,sent,2024-10-18,Welcome
82189,1433,open,2024-04-21,Promo_Q2
82190,1435,click,2024-11-23,Reactivation
82191,1123,open,2025-05-29,Promo_Q1
82192,1794,open,2024-07-07,Promo_Q2
82193,1626,click,2024-01-04,Promo_Q1
82194,1759,sent,2025-05-28,Welcome
82195,1018,open,2024-12-24,Reactivation
82196,1485,click,2024-04-26,Reactivation
82197,1685,sent,2025-02-03,Welcome
82198,1511,open,2024-12-31,Welcome
82199,1740,click,2024-08-07,Promo_Q2
82200,1223,sent,2024-05-02,Welcome
82201,1722,sent,2025-07-26,Webinar
82202,1244,sent,2025-01-06,Promo_Q1
82203,1009,unsubscribe,2024-01-02,Welcome
82204,1346,sent,2024-03-13,Webinar
82205,1122,sent,2024-05-22,Reactivation
82206,1480,click,2025-04-14,Welcome
82207,1298,sent,2024-09-30,Promo_Q1
82208,1365,unsubscribe,2024-02-04,Promo_Q1
82209,1326,open,2024-06-01,Promo_Q2
82210,1109,click,2025-07-19,Reactivation
82211,1543,sent,2025-03-19,Reactivation
82212,1122,sent,2024-01-03,Promo_Q1
82213,1275,sent,2025-04-28,Webinar
82214,1071,sent,2024-04-20,Promo_Q1
82215,1175,sent,2024-07-09,Welcome
82216,1293,click,2024-03-09,Promo_Q2
82217,1475,sent,2024-01-07,Welcome
82218,1721,open,2024-10-17,Reactivation
82219,1736,open,2024-06-14,Welcome
82220,1019,sent,2024-07-26,Reactivation
82221,1729,sent,2024-04-07,Promo_Q2
82222,1093,open,2025-04-10,Reactivation
82223,1409,open,2024-04-10,Promo_Q2
82224,1053,click,2024-10-25,Webinar
82225,1485,open,2024-09-27,Webinar
82226,1587,click,2025-06-14,Promo_Q2
82227,1644,sent,2025-07-23,Promo_Q1
82228,1558,open,2025-06-06,Promo_Q2
82229,1415,click,2025-02-27,Reactivation
82230,1548,sent,2024-09-05,Webinar
82231,1132,click,2024-03-16,Webinar
82232,1642,open,2025-05-16,Promo_Q2
82233,1679,unsubscribe,2025-02-17,Promo_Q1
82234,1243,sent,2024-03-17,Promo_Q2
82235,1737,open,2024-02-20,Reactivation
82236,1091,click,2025-01-24,Reactivation
82237,1346,open,2025-06-06,Welcome
82238,1364,open,2024-05-03,Promo_Q1
82239,1122,open,2024-08-25,Webinar
82240,1359,open,2025-07-10,Reactivation
82241,1705,sent,2025-06-29,Reactivation
82242,1114,open,2025-02-07,Promo_Q1
82243,1419,open,2024-09-30,Promo_Q2
82244,1523,sent,2024-08-03,Welcome
82245,1187,click,2024-08-13,Reactivation
82246,1078,sent,2024-10-18,Welcome
82247,1582,open,2025-01-31,Webinar
82248,1487,open,2024-10-21,Welcome
82249,1616,sent,2024-05-12,Reactivation
82250,1727,sent,2025-03-10,Promo_Q2
82251,1630,click,2024-09-18,Reactivation
82252,1005,sent,2024-11-26,Webinar
82253,1666,sent,2025-03-23,Welcome
82254,1722,open,2024-08-09,Promo_Q2
82255,1800,click,2025-06-20,Promo_Q2
82256,1303,click,2024-10-21,Welcome
82257,1090,open,2025-02-10,Welcome
82258,1562,sent,2025-03-11,Welcome
82259,1355,sent,2024-07-29,Webinar
82260,1202,click,2024-05-28,Promo_Q2
82261,1668,click,2025-06-16,Reactivation
82262,1095,open,2024-06-29,Webinar
82263,1591,click,2024-03-04,Welcome
82264,1695,click,2024-10-13,Welcome
82265,1168,sent,2025-04-20,Reactivation
82266,1698,sent,2024-06-11,Reactivation
82267,1430,sent,2024-10-11,Reactivation
82268,1685,open,2024-07-27,Promo_Q1
82269,1650,sent,2024-01-15,Webinar
82270,1358,open,2024-03-20,Promo_Q1
82271,1722,sent,2025-04-04,Reactivation
82272,1732,open,2025-06-23,Promo_Q2
82273,1702,sent,2024-01-03,Webinar
82274,1796,sent,2025-05-11,Promo_Q1
82275,1114,open,2025-02-21,Welcome
82276,1532,sent,2025-01-30,Webinar
82277,1600,sent,2024-09-05,Promo_Q2
82278,1505,click,2024-07-10,Promo_Q2
82279,1326,click,2024-08-24,Reactivation
82280,1297,sent,2024-12-13,Reactivation
82281,1368,sent,2025-06-30,Welcome
82282,1774,open,2024-04-29,Promo_Q2
82283,1395,sent,2025-07-15,Reactivation
82284,1030,click,2024-05-14,Promo_Q1
82285,1387,open,2025-05-03,Reactivation
82286,1054,sent,2025-01-15,Welcome
82287,1687,click,2025-03-05,Welcome
82288,1762,sent,2025-04-24,Promo_Q1
82289,1010,sent,2024-01-07,Webinar
82290,1787,sent,2025-02-21,Promo_Q2
82291,1265,sent,2025-07-28,Welcome
82292,1135,click,2024-10-12,Promo_Q2
82293,1573,click,2024-11-08,Promo_Q1
82294,1526,sent,2024-03-02,Promo_Q1
82295,1258,sent,2024-07-15,Webinar
82296,1406,open,2024-12-19,Welcome
82297,1444,sent,2024-03-10,Promo_Q1
82298,1301,open,2024-07-11,Reactivation
82299,1788,click,2024-07-19,Promo_Q2
82300,1026,sent,2025-04-14,Promo_Q2
82301,1443,click,2024-11-06,Reactivation
82302,1039,sent,2024-11-15,Promo_Q2
82303,1246,click,2024-06-11,Reactivation
82304,1663,sent,2024-06-29,Promo_Q2
82305,1208,click,2024-09-17,Promo_Q1
82306,1665,click,2025-04-16,Webinar
82307,1628,sent,2024-07-01,Welcome
82308,1201,sent,2024-07-04,Welcome
82309,1181,open,2024-11-24,Welcome
82310,1381,click,2025-04-29,Welcome
82311,1793,open,2024-10-17,Welcome
82312,1174,sent,2024-03-15,Reactivation
82313,1667,sent,2025-06-12,Promo_Q1
82314,1319,sent,2024-09-28,Webinar
82315,1115,sent,2025-03-22,Welcome
82316,1303,open,2024-01-25,Promo_Q2
82317,1142,sent,2025-04-27,Promo_Q2
82318,1791,click,2024-02-03,Webinar
82319,1528,open,2025-07-12,Welcome
82320,1148,open,2025-05-28,Welcome
82321,1501,sent,2024-06-02,Promo_Q1
82322,1387,open,2024-05-08,Promo_Q2
82323,1774,open,2025-03-27,Promo_Q2
82324,1029,sent,2024-03-28,Reactivation
82325,1260,unsubscribe,2025-05-16,Promo_Q2
82326,1114,click,2024-01-19,Welcome
82327,1008,sent,2025-01-10,Welcome
82328,1304,sent,2024-05-30,Promo_Q2
82329,1255,sent,2025-05-01,Reactivation
82330,1084,unsubscribe,2024-08-05,Webinar
82331,1016,open,2024-09-06,Promo_Q2
82332,1303,click,2024-03-24,Webinar
82333,1799,sent,2024-12-27,Promo_Q2
82334,1096,click,2024-09-28,Webinar
82335,1122,click,2024-01-06,Welcome
82336,1226,open,2025-02-25,Welcome
82337,1029,sent,2024-03-14,Webinar
82338,1588,unsubscribe,2024-10-30,Promo_Q1
82339,1324,sent,2024-11-07,Welcome
82340,1119,open,2024-06-21,Reactivation
82341,1171,click,2024-05-11,Reactivation
82342,1034,click,2024-06-28,Webinar
82343,1774,click,2024-08-17,Promo_Q1
82344,1305,unsubscribe,2025-06-23,Reactivation
82345,1188,sent,2025-01-21,Welcome
82346,1051,open,2025-07-11,Promo_Q2
82347,1521,unsubscribe,2024-02-19,Promo_Q2
82348,1133,click,2024-01-27,Welcome
82349,1366,unsubscribe,2024-02-03,Promo_Q1
82350,1192,open,2025-05-10,Webinar
82351,1528,open,2025-04-26,Welcome
82352,1187,sent,2024-09-09,Promo_Q2
82353,1184,open,2024-09-08,Webinar
82354,1193,sent,2024-09-03,Promo_Q1
82355,1084,open,2025-06-28,Reactivation
82356,1394,click,2024-05-31,Promo_Q2
82357,1687,sent,2025-02-18,Promo_Q1
82358,1503,open,2024-03-04,Welcome
82359,1604,open,2024-05-30,Promo_Q1
82360,1062,open,2024-12-11,Promo_Q1
82361,1033,sent,2024-12-10,Webinar
82362,1493,sent,2024-11-15,Promo_Q2
82363,1143,click,2024-03-12,Promo_Q2
82364,1341,sent,2025-03-11,Promo_Q1
82365,1362,sent,2025-02-14,Welcome
82366,1123,click,2025-01-27,Promo_Q1
82367,1498,open,2024-03-15,Welcome
82368,1115,click,2024-05-07,Webinar
82369,1357,click,2025-06-09,Promo_Q2
82370,1394,unsubscribe,2024-10-05,Promo_Q2
82371,1504,sent,2024-08-29,Promo_Q2
82372,1592,sent,2025-05-18,Promo_Q2
82373,1754,sent,2024-06-19,Webinar
82374,1136,open,2025-04-21,Promo_Q1
82375,1365,sent,2024-09-11,Promo_Q2
82376,1607,open,2024-12-24,Reactivation
82377,1264,click,2024-07-29,Welcome
82378,1141,sent,2025-06-12,Welcome
82379,1088,sent,2024-03-02,Promo_Q2
82380,1460,open,2024-05-05,Welcome
82381,1237,sent,2024-04-26,Welcome
82382,1510,click,2024-05-30,Webinar
82383,1571,open,2024-09-19,Welcome
82384,1175,sent,2024-03-08,Webinar
82385,1572,sent,2024-01-23,Welcome
82386,1169,sent,2024-11-22,Webinar
82387,1052,open,2024-10-16,Welcome
82388,1228,sent,2024-07-15,Reactivation
82389,1248,open,2024-04-08,Promo_Q1
82390,1332,sent,2024-03-08,Webinar
82391,1438,sent,2025-05-27,Reactivation
82392,1036,click,2024-09-07,Promo_Q1
82393,1333,sent,2025-07-03,Promo_Q1
82394,1099,unsubscribe,2024-07-06,Reactivation
82395,1069,click,2024-12-19,Promo_Q2
82396,1141,sent,2024-11-23,Promo_Q2
82397,1494,open,2024-04-03,Webinar
82398,1712,sent,2024-10-11,Promo_Q2
82399,1267,sent,2024-10-06,Webinar
82400,1008,open,2024-10-19,Reactivation
82401,1415,open,2024-06-23,Promo_Q2
82402,1574,click,2024-05-20,Promo_Q2
82403,1140,click,2024-08-24,Welcome
82404,1401,click,2025-06-16,Welcome
82405,1411,sent,2024-11-24,Promo_Q1
82406,1110,open,2024-09-27,Welcome
82407,1172,open,2024-04-22,Reactivation
82408,1570,sent,2025-06-18,Webinar
82409,1414,unsubscribe,2025-01-15,Webinar
82410,1008,open,2025-07-24,Welcome
82411,1363,open,2024-04-07,Welcome
82412,1376,open,2024-08-13,Webinar
82413,1576,sent,2024-07-10,Promo_Q1
82414,1327,sent,2024-07-10,Promo_Q2
82415,1278,click,2024-01-19,Promo_Q1
82416,1191,click,2024-11-06,Reactivation
82417,1504,sent,2024-12-17,Reactivation
82418,1734,sent,2024-01-28,Promo_Q2
82419,1079,click,2025-05-22,Promo_Q2
82420,1549,open,2024-04-26,Promo_Q1
82421,1700,sent,2024-03-26,Webinar
82422,1660,sent,2024-04-13,Promo_Q2
82423,1095,sent,2024-08-31,Promo_Q1
82424,1627,open,2024-02-17,Promo_Q1
82425,1453,open,2025-04-20,Webinar
82426,1685,open,2025-01-27,Promo_Q1
82427,1634,open,2024-09-29,Reactivation
82428,1314,sent,2024-10-15,Webinar
82429,1204,click,2024-08-22,Welcome
82430,1677,click,2025-02-16,Promo_Q1
82431,1222,click,2025-07-03,Promo_Q2
82432,1771,sent,2024-11-15,Promo_Q2
82433,1589,unsubscribe,2024-11-21,Webinar
82434,1587,sent,2024-10-28,Promo_Q2
82435,1734,sent,2025-06-09,Promo_Q2
82436,1201,sent,2025-01-01,Welcome
82437,1222,sent,2025-05-19,Promo_Q2
82438,1605,open,2024-12-03,Webinar
82439,1550,sent,2025-02-06,Webinar
82440,1430,sent,2025-01-13,Reactivation
82441,1234,click,2024-09-11,Promo_Q1
82442,1121,open,2024-03-20,Promo_Q1
82443,1561,sent,2024-08-31,Promo_Q1
82444,1034,sent,2025-05-18,Webinar
82445,1666,sent,2025-01-13,Promo_Q2
82446,1130,click,2025-06-28,Promo_Q1
82447,1379,open,2024-06-09,Promo_Q2
82448,1568,sent,2024-09-29,Promo_Q2
82449,1612,sent,2025-03-04,Reactivation
82450,1135,sent,2024-03-17,Promo_Q1
82451,1036,click,2024-02-26,Webinar
82452,1168,click,2025-03-10,Webinar
82453,1206,sent,2025-01-18,Reactivation
82454,1475,sent,2024-10-04,Promo_Q1
82455,1794,sent,2024-02-08,Promo_Q2
82456,1596,click,2024-12-28,Promo_Q1
82457,1075,click,2025-01-20,Webinar
82458,1090,open,2024-06-22,Webinar
82459,1633,click,2024-02-21,Webinar
82460,1611,sent,2024-10-17,Promo_Q2
82461,1325,open,2024-10-07,Webinar
82462,1272,unsubscribe,2024-06-19,Promo_Q1
82463,1075,click,2024-11-21,Promo_Q2
82464,1137,open,2024-12-17,Promo_Q1
82465,1261,sent,2025-06-16,Welcome
82466,1212,click,2025-03-22,Welcome
82467,1555,open,2025-04-11,Promo_Q2
82468,1610,sent,2024-04-17,Webinar
82469,1798,open,2024-09-21,Webinar
82470,1586,sent,2024-04-29,Promo_Q2
82471,1640,open,2024-04-17,Promo_Q1
82472,1485,sent,2024-10-18,Welcome
82473,1544,open,2024-06-10,Webinar
82474,1216,open,2024-05-03,Webinar
82475,1785,open,2025-02-22,Welcome
82476,1364,sent,2024-01-20,Promo_Q2
82477,1067,open,2025-03-09,Promo_Q2
82478,1231,open,2025-06-02,Promo_Q2
82479,1383,sent,2025-02-10,Webinar
82480,1235,sent,2024-04-21,Promo_Q1
82481,1154,click,2025-02-28,Reactivation
82482,1012,sent,2024-10-16,Promo_Q2
82483,1037,sent,2025-01-03,Reactivation
82484,1682,open,2024-08-14,Promo_Q1
82485,1313,sent,2024-04-19,Webinar
82486,1012,click,2024-01-14,Reactivation
82487,1174,open,2025-03-03,Promo_Q2
82488,1225,click,2024-09-03,Reactivation
82489,1155,open,2024-05-19,Welcome
82490,1519,click,2024-12-25,Promo_Q1
82491,1236,click,2025-04-02,Welcome
82492,1038,click,2024-11-01,Promo_Q1
82493,1298,sent,2025-03-15,Promo_Q1
82494,1244,open,2024-07-14,Webinar
82495,1123,sent,2025-01-11,Promo_Q1
82496,1492,click,2024-12-21,Promo_Q1
82497,1667,open,2024-04-09,Promo_Q2
82498,1298,open,2025-03-02,Welcome
82499,1758,open,2025-03-14,Reactivation
82500,1041,open,2025-01-13,Webinar
