interaction_id,customer_id,date,type,owner
72505,1494,2024-08-27,chat,Rep_C
72506,1236,2025-02-24,email,Rep_B
72507,1668,2025-01-20,email,Rep_D
72508,1037,2024-05-10,email,Rep_C
72509,1741,2024-04-04,email,Rep_C
72510,1657,2025-03-28,email,Rep_B
72511,1325,2025-07-05,call,Rep_C
72512,1056,2025-03-18,email,Rep_D
72513,1121,2025-07-09,email,Rep_A
72514,1314,2024-12-15,email,Rep_B
72515,1211,2025-06-20,email,Rep_A
72516,1772,2025-02-02,call,Rep_B
72517,1103,2025-06-08,call,Rep_A
72518,1439,2024-04-03,email,Rep_D
72519,1747,2025-04-15,email,Rep_D
72520,1038,2024-04-23,email,Rep_C
72521,1620,2024-01-16,call,Rep_D
72522,1414,2024-10-25,chat,Rep_D
72523,1224,2024-07-02,email,Rep_C
72524,1293,2024-01-26,meeting,Rep_B
72525,1696,2025-07-19,meeting,Rep_D
72526,1155,2025-01-19,email,Rep_D
72527,1032,2025-06-04,chat,Rep_A
72528,1234,2025-07-30,email,Rep_D
72529,1489,2024-08-14,chat,Rep_C
72530,1762,2024-05-26,email,Rep_D
72531,1570,2024-04-16,email,Rep_A
72532,1333,2024-10-24,chat,Rep_D
72533,1675,2024-12-15,email,Rep_A
72534,1017,2024-09-29,meeting,Rep_D
72535,1414,2024-08-11,email,Rep_B
72536,1766,2024-04-07,call,Rep_C
72537,1658,2024-09-11,email,Rep_D
72538,1741,2024-02-19,chat,Rep_B
72539,1240,2025-05-14,email,Rep_B
72540,1286,2024-01-28,email,Rep_C
72541,1346,2024-08-07,call,Rep_A
72542,1375,2024-02-27,chat,Rep_B
72543,1016,2025-03-23,email,Rep_C
72544,1587,2024-06-29,email,Rep_D
72545,1260,2024-03-06,email,Rep_A
72546,1361,2024-11-02,email,Rep_A
72547,1399,2025-06-12,meeting,Rep_A
72548,1460,2025-06-08,email,Rep_B
72549,1516,2024-05-24,call,Rep_B
72550,1763,2025-02-19,email,Rep_C
72551,1085,2024-01-18,email,Rep_A
72552,1063,2024-03-17,email,Rep_A
72553,1100,2024-10-15,meeting,Rep_C
72554,1755,2024-05-11,email,Rep_D
72555,1295,2025-04-05,email,Rep_A
72556,1162,2025-06-21,email,Rep_A
72557,1178,2024-01-03,call,Rep_C
72558,1444,2024-05-14,email,Rep_C
72559,1328,2024-09-10,chat,Rep_B
72560,1328,2024-11-20,call,Rep_D
72561,1764,2025-06-12,email,Rep_B
72562,1042,2025-05-29,call,Rep_B
72563,1242,2025-01-02,email,Rep_C
72564,1342,2024-05-28,chat,Rep_B
72565,1091,2025-03-27,email,Rep_D
72566,1028,2024-04-26,email,Rep_A
72567,1459,2025-07-10,call,Rep_B
72568,1667,2024-01-04,call,Rep_B
72569,1631,2024-11-24,call,Rep_B
72570,1385,2024-02-21,chat,Rep_D
72571,1487,2024-08-23,email,Rep_D
72572,1220,2025-01-01,email,Rep_D
72573,1264,2025-02-01,email,Rep_C
72574,1121,2025-03-29,chat,Rep_A
72575,1046,2024-12-08,chat,Rep_C
72576,1280,2024-05-25,chat,Rep_A
72577,1115,2025-05-28,email,Rep_B
72578,1168,2025-04-13,email,Rep_D
72579,1435,2024-04-02,email,Rep_D
72580,1246,2025-04-21,email,Rep_D
72581,1484,2025-07-15,email,Rep_B
72582,1375,2025-01-02,email,Rep_A
72583,1280,2024-06-11,email,Rep_C
72584,1746,2024-12-16,email,Rep_C
72585,1022,2024-07-16,email,Rep_B
72586,1714,2025-01-25,email,Rep_A
72587,1068,2024-11-10,call,Rep_D
72588,1648,2025-06-20,email,Rep_A
72589,1743,2024-12-22,call,Rep_A
72590,1058,2024-05-03,email,Rep_D
72591,1527,2025-02-22,meeting,Rep_A
72592,1264,2024-06-22,email,Rep_B
72593,1682,2024-06-06,email,Rep_C
72594,1423,2024-08-14,call,Rep_B
72595,1499,2024-01-07,chat,Rep_A
72596,1291,2025-07-13,email,Rep_D
72597,1169,2024-11-03,email,Rep_C
72598,1560,2025-03-22,chat,Rep_B
72599,1462,2024-05-28,email,Rep_A
72600,1608,2025-03-06,email,Rep_D
72601,1556,2024-11-23,chat,Rep_B
72602,1353,2024-09-01,meeting,Rep_A
72603,1240,2025-07-14,email,Rep_D
72604,1283,2024-10-11,chat,Rep_B
72605,1449,2025-01-14,call,Rep_D
72606,1582,2024-01-09,email,Rep_B
72607,1765,2024-06-22,call,Rep_B
72608,1066,2025-05-27,email,Rep_A
72609,1327,2025-03-13,call,Rep_C
72610,1456,2024-11-05,chat,Rep_C
72611,1477,2025-06-03,email,Rep_D
72612,1285,2024-10-07,call,Rep_D
72613,1031,2024-11-22,email,Rep_D
72614,1448,2024-08-08,email,Rep_D
72615,1214,2024-12-23,call,Rep_D
72616,1693,2024-07-03,call,Rep_A
72617,1714,2024-08-10,meeting,Rep_D
72618,1580,2025-07-11,meeting,Rep_C
72619,1025,2024-03-05,call,Rep_C
72620,1760,2024-03-01,email,Rep_B
72621,1373,2024-01-25,email,Rep_B
72622,1397,2024-07-03,email,Rep_A
72623,1337,2024-08-17,email,Rep_A
72624,1672,2024-02-24,call,Rep_D
72625,1280,2024-11-12,call,Rep_B
72626,1769,2024-12-02,call,Rep_A
72627,1623,2025-03-09,chat,Rep_A
72628,1559,2025-07-17,email,Rep_C
72629,1691,2024-12-23,email,Rep_A
72630,1548,2024-03-05,call,Rep_A
72631,1198,2024-02-21,call,Rep_B
72632,1554,2025-03-24,email,Rep_D
72633,1479,2025-01-10,email,Rep_D
72634,1602,2024-04-03,email,Rep_A
72635,1580,2024-05-26,meeting,Rep_B
72636,1070,2025-03-08,meeting,Rep_D
72637,1505,2024-11-22,email,Rep_D
72638,1110,2024-12-03,email,Rep_A
72639,1382,2024-05-01,email,Rep_D
72640,1397,2024-12-28,email,Rep_D
72641,1409,2025-03-20,email,Rep_C
72642,1351,2025-05-25,email,Rep_B
72643,1534,2025-03-01,email,Rep_A
72644,1501,2024-11-28,email,Rep_A
72645,1789,2025-01-23,call,Rep_C
72646,1707,2024-10-06,email,Rep_A
72647,1421,2024-05-10,meeting,Rep_C
72648,1557,2025-05-24,chat,Rep_B
72649,1111,2024-11-03,email,Rep_D
72650,1209,2024-12-08,email,Rep_D
72651,1742,2025-07-25,email,Rep_B
72652,1439,2025-07-22,email,Rep_A
72653,1178,2024-12-04,email,Rep_B
72654,1762,2024-01-20,call,Rep_D
72655,1425,2024-08-16,email,Rep_C
72656,1328,2025-06-24,email,Rep_C
72657,1011,2024-06-15,call,Rep_A
72658,1252,2025-07-30,email,Rep_D
72659,1235,2024-02-18,email,Rep_C
72660,1648,2024-11-23,call,Rep_C
72661,1254,2024-10-24,email,Rep_C
72662,1566,2024-05-27,call,Rep_A
72663,1478,2025-07-01,chat,Rep_D
72664,1129,2024-12-23,meeting,Rep_B
72665,1738,2024-05-12,email,Rep_C
72666,1532,2024-08-09,email,Rep_B
72667,1100,2025-02-20,email,Rep_B
72668,1290,2024-06-20,chat,Rep_A
72669,1569,2025-05-22,chat,Rep_A
72670,1226,2024-04-05,email,Rep_B
72671,1653,2024-06-01,chat,Rep_A
72672,1125,2024-03-24,email,Rep_B
72673,1438,2024-03-01,email,Rep_C
72674,1564,2024-06-22,email,Rep_D
72675,1646,2025-07-30,email,Rep_B
72676,1665,2024-02-24,meeting,Rep_D
72677,1347,2024-05-02,email,Rep_B
72678,1698,2024-06-05,meeting,Rep_C
72679,1751,2024-12-23,chat,Rep_A
72680,1183,2025-03-06,meeting,Rep_B
72681,1351,2025-03-09,email,Rep_A
72682,1515,2024-01-05,call,Rep_C
72683,1796,2025-01-11,email,Rep_D
72684,1378,2024-12-29,call,Rep_B
72685,1708,2024-10-25,email,Rep_B
72686,1465,2024-08-06,call,Rep_D
72687,1678,2025-04-05,call,Rep_B
72688,1340,2024-07-17,call,Rep_B
72689,1141,2024-05-12,chat,Rep_D
72690,1111,2024-06-27,email,Rep_A
72691,1261,2024-09-10,email,Rep_A
72692,1188,2024-05-03,email,Rep_D
72693,1371,2024-12-16,email,Rep_C
72694,1358,2025-05-25,email,Rep_D
72695,1273,2024-12-09,email,Rep_D
72696,1697,2024-09-14,meeting,Rep_A
72697,1799,2025-04-04,chat,Rep_B
72698,1604,2025-03-07,email,Rep_C
72699,1449,2024-07-30,email,Rep_B
72700,1706,2024-12-14,email,Rep_B
72701,1417,2025-02-25,email,Rep_C
72702,1388,2024-05-21,call,Rep_D
72703,1338,2024-07-30,email,Rep_D
72704,1311,2024-03-02,call,Rep_B
72705,1329,2025-07-23,email,Rep_B
72706,1047,2024-02-19,chat,Rep_C
72707,1656,2024-04-07,meeting,Rep_A
72708,1149,2024-10-03,chat,Rep_C
72709,1350,2025-05-14,email,Rep_C
72710,1323,2024-07-24,email,Rep_C
72711,1120,2025-03-19,email,Rep_A
72712,1398,2025-01-25,call,Rep_D
72713,1646,2025-01-03,email,Rep_C
72714,1197,2025-05-02,call,Rep_A
72715,1413,2024-01-09,call,Rep_B
72716,1439,2025-06-20,call,Rep_C
72717,1037,2025-04-23,meeting,Rep_B
72718,1187,2025-06-25,email,Rep_B
72719,1420,2025-04-02,email,Rep_A
72720,1725,2025-05-21,call,Rep_B
72721,1460,2024-04-27,chat,Rep_B
72722,1110,2024-07-03,call,Rep_C
72723,1187,2024-06-30,call,Rep_B
72724,1471,2024-03-03,chat,Rep_C
72725,1078,2025-02-24,email,Rep_B
72726,1374,2024-03-19,chat,Rep_D
72727,1330,2024-01-31,email,Rep_D
72728,1125,2025-03-23,email,Rep_A
72729,1316,2025-06-05,email,Rep_B
72730,1320,2025-03-16,email,Rep_A
72731,1475,2025-04-21,email,Rep_C
72732,1489,2024-12-09,email,Rep_C
72733,1514,2025-05-27,email,Rep_B
72734,1334,2024-10-13,email,Rep_B
72735,1071,2025-07-24,email,Rep_D
72736,1465,2024-02-29,meeting,Rep_C
72737,1376,2025-04-11,email,Rep_C
72738,1724,2025-01-05,email,Rep_C
72739,1008,2024-12-01,email,Rep_A
72740,1696,2025-02-22,email,Rep_B
72741,1164,2025-04-29,meeting,Rep_C
72742,1781,2025-05-12,meeting,Rep_C
72743,1295,2024-04-11,meeting,Rep_B
72744,1358,2024-04-23,email,Rep_B
72745,1081,2024-01-10,email,Rep_A
72746,1774,2024-03-17,email,Rep_D
72747,1275,2024-06-01,call,Rep_C
72748,1617,2025-02-20,meeting,Rep_D
72749,1540,2024-10-01,chat,Rep_B
72750,1047,2025-03-13,email,Rep_D
72751,1392,2024-10-07,email,Rep_A
72752,1567,2024-11-16,email,Rep_D
72753,1079,2024-03-05,call,Rep_C
72754,1513,2025-03-24,email,Rep_A
72755,1680,2025-03-13,email,Rep_B
72756,1023,2024-06-26,chat,Rep_A
72757,1228,2024-07-08,call,Rep_C
72758,1438,2024-05-06,email,Rep_B
72759,1298,2025-04-14,email,Rep_D
72760,1260,2025-03-07,call,Rep_C
72761,1776,2024-12-17,call,Rep_A
72762,1676,2024-05-17,call,Rep_A
72763,1010,2024-04-09,email,Rep_A
72764,1628,2024-01-30,meeting,Rep_B
72765,1158,2024-01-27,call,Rep_A
72766,1784,2024-04-17,meeting,Rep_B
72767,1158,2024-02-28,email,Rep_A
72768,1320,2024-11-16,email,Rep_A
72769,1202,2024-07-25,email,Rep_B
72770,1121,2024-09-13,chat,Rep_B
72771,1139,2024-12-08,email,Rep_B
72772,1674,2025-01-15,email,Rep_C
72773,1720,2025-01-09,email,Rep_D
72774,1567,2024-05-30,call,Rep_A
72775,1339,2025-04-12,meeting,Rep_C
72776,1260,2025-06-13,meeting,Rep_D
72777,1433,2024-07-01,call,Rep_A
72778,1044,2024-01-10,chat,Rep_A
72779,1159,2025-06-02,email,Rep_A
72780,1355,2025-06-16,meeting,Rep_D
72781,1098,2024-01-30,email,Rep_A
72782,1538,2024-01-03,email,Rep_C
72783,1710,2025-04-16,email,Rep_A
72784,1609,2024-06-22,email,Rep_C
72785,1239,2025-06-11,email,Rep_B
72786,1475,2024-05-05,email,Rep_D
72787,1524,2025-05-11,email,Rep_C
72788,1557,2024-02-09,email,Rep_A
72789,1392,2024-05-30,email,Rep_C
72790,1009,2025-07-15,meeting,Rep_C
72791,1513,2024-05-13,chat,Rep_B
72792,1389,2024-03-17,chat,Rep_D
72793,1210,2025-05-09,call,Rep_B
72794,1054,2024-03-08,call,Rep_D
72795,1616,2024-02-26,meeting,Rep_B
72796,1152,2024-07-05,call,Rep_D
72797,1410,2025-01-01,email,Rep_A
72798,1010,2025-02-14,email,Rep_C
72799,1552,2025-05-23,email,Rep_C
72800,1556,2024-11-08,meeting,Rep_B
72801,1268,2024-08-15,call,Rep_A
72802,1790,2024-07-26,email,Rep_A
72803,1667,2025-05-03,email,Rep_A
72804,1451,2025-02-21,email,Rep_B
72805,1594,2025-06-06,call,Rep_D
72806,1197,2025-07-10,email,Rep_A
72807,1398,2024-06-22,email,Rep_A
72808,1052,2024-11-01,email,Rep_D
72809,1735,2024-12-30,call,Rep_D
72810,1469,2024-04-04,chat,Rep_A
72811,1368,2024-01-31,chat,Rep_B
72812,1374,2025-05-15,email,Rep_B
72813,1059,2024-11-04,email,Rep_C
72814,1294,2024-11-25,email,Rep_C
72815,1788,2024-11-16,email,Rep_C
72816,1788,2025-03-11,call,Rep_B
72817,1110,2024-03-24,email,Rep_C
72818,1542,2024-12-20,call,Rep_A
72819,1107,2024-09-27,email,Rep_B
72820,1297,2025-06-01,chat,Rep_B
72821,1095,2024-10-26,email,Rep_C
72822,1797,2025-06-28,email,Rep_A
72823,1719,2024-07-22,call,Rep_A
72824,1684,2025-07-11,call,Rep_B
72825,1472,2025-05-19,call,Rep_B
72826,1079,2024-12-03,chat,Rep_C
72827,1250,2024-07-23,email,Rep_A
72828,1730,2024-08-04,email,Rep_B
72829,1339,2025-03-21,chat,Rep_D
72830,1057,2024-12-01,email,Rep_A
72831,1147,2024-08-19,email,Rep_D
72832,1746,2025-01-02,call,Rep_B
72833,1017,2025-02-27,call,Rep_C
72834,1368,2024-01-14,email,Rep_B
72835,1709,2024-02-21,email,Rep_B
72836,1189,2024-02-24,email,Rep_D
72837,1644,2024-05-13,email,Rep_B
72838,1248,2024-09-03,chat,Rep_C
72839,1150,2025-04-08,email,Rep_D
72840,1714,2024-07-21,email,Rep_D
72841,1213,2024-01-11,call,Rep_C
72842,1217,2024-10-05,call,Rep_D
72843,1006,2025-07-29,call,Rep_C
72844,1670,2024-07-20,email,Rep_D
72845,1587,2025-07-08,meeting,Rep_B
72846,1395,2024-02-28,email,Rep_B
72847,1763,2024-04-09,email,Rep_A
72848,1304,2025-02-21,meeting,Rep_D
72849,1558,2024-10-16,email,Rep_C
72850,1411,2025-03-17,meeting,Rep_C
72851,1403,2025-05-13,email,Rep_D
72852,1380,2024-05-24,chat,Rep_B
72853,1452,2025-01-28,email,Rep_C
72854,1229,2024-12-16,chat,Rep_A
72855,1694,2025-05-12,call,Rep_C
72856,1505,2024-09-05,call,Rep_C
72857,1595,2024-01-30,email,Rep_C
72858,1145,2024-11-27,chat,Rep_A
72859,1050,2025-07-07,email,Rep_A
72860,1424,2024-01-09,email,Rep_C
72861,1100,2024-05-18,call,Rep_A
72862,1343,2024-07-01,email,Rep_B
72863,1732,2025-03-17,email,Rep_C
72864,1651,2024-07-05,call,Rep_A
72865,1526,2024-05-17,email,Rep_A
72866,1013,2025-01-09,meeting,Rep_A
72867,1762,2024-01-27,call,Rep_B
72868,1172,2024-04-08,email,Rep_A
72869,1489,2024-08-23,email,Rep_D
72870,1359,2024-07-24,call,Rep_D
72871,1106,2024-07-19,meeting,Rep_B
72872,1189,2024-03-03,email,Rep_B
72873,1529,2024-07-27,email,Rep_A
72874,1050,2025-04-05,email,Rep_B
72875,1249,2024-08-26,call,Rep_A
72876,1410,2024-12-04,call,Rep_A
72877,1391,2024-04-04,email,Rep_A
72878,1379,2024-02-10,call,Rep_D
72879,1227,2025-05-22,meeting,Rep_D
72880,1591,2024-07-10,email,Rep_C
72881,1784,2024-07-21,call,Rep_B
72882,1213,2025-05-21,meeting,Rep_D
72883,1529,2025-02-12,chat,Rep_B
72884,1346,2025-03-12,email,Rep_A
72885,1419,2025-01-28,email,Rep_B
72886,1763,2024-03-02,chat,Rep_A
72887,1084,2025-07-06,email,Rep_B
72888,1197,2025-06-08,email,Rep_D
72889,1777,2024-05-16,email,Rep_B
72890,1530,2025-04-08,call,Rep_A
72891,1221,2024-08-24,email,Rep_D
72892,1747,2025-01-29,chat,Rep_A
72893,1176,2024-04-05,email,Rep_A
72894,1584,2024-11-06,call,Rep_D
72895,1603,2024-03-14,email,Rep_B
72896,1322,2024-11-05,email,Rep_C
72897,1535,2024-05-20,email,Rep_C
72898,1725,2024-09-18,chat,Rep_B
72899,1394,2025-01-20,call,Rep_B
72900,1640,2025-05-21,call,Rep_D
72901,1571,2024-04-05,call,Rep_A
72902,1324,2025-05-30,email,Rep_D
72903,1085,2024-08-13,call,Rep_D
72904,1741,2025-05-01,email,Rep_A
72905,1427,2024-10-22,call,Rep_A
72906,1268,2025-05-12,email,Rep_B
72907,1112,2025-01-17,meeting,Rep_A
72908,1628,2024-10-20,call,Rep_A
72909,1750,2024-06-29,email,Rep_B
72910,1398,2025-07-13,email,Rep_D
72911,1052,2025-04-07,email,Rep_C
72912,1084,2024-08-07,chat,Rep_A
72913,1623,2024-04-06,email,Rep_D
72914,1712,2025-03-25,email,Rep_D
72915,1731,2025-07-25,email,Rep_C
72916,1741,2024-06-09,chat,Rep_A
72917,1425,2025-06-12,call,Rep_D
72918,1021,2024-03-13,email,Rep_D
72919,1688,2025-07-03,call,Rep_A
72920,1056,2025-03-06,chat,Rep_A
72921,1291,2024-07-18,call,Rep_D
72922,1655,2024-06-24,email,Rep_B
72923,1373,2025-01-06,email,Rep_B
72924,1738,2024-12-08,email,Rep_D
72925,1008,2025-06-14,email,Rep_A
72926,1124,2025-03-18,call,Rep_A
72927,1758,2024-11-07,call,Rep_B
72928,1101,2025-06-19,meeting,Rep_B
72929,1093,2024-12-08,call,Rep_C
72930,1385,2025-05-05,email,Rep_B
72931,1766,2025-04-30,call,Rep_A
72932,1080,2025-06-14,call,Rep_B
72933,1298,2024-02-09,email,Rep_D
72934,1031,2024-12-02,call,Rep_C
72935,1378,2024-09-27,email,Rep_C
72936,1330,2024-10-10,email,Rep_A
72937,1299,2024-09-22,email,Rep_D
72938,1282,2025-04-28,email,Rep_B
72939,1012,2024-07-02,email,Rep_C
72940,1639,2024-09-24,email,Rep_C
72941,1699,2024-04-25,chat,Rep_D
72942,1069,2024-05-25,chat,Rep_C
72943,1523,2025-01-16,chat,Rep_D
72944,1023,2024-03-08,meeting,Rep_A
72945,1337,2024-04-18,chat,Rep_C
72946,1427,2024-10-31,call,Rep_B
72947,1209,2024-01-26,chat,Rep_D
72948,1215,2024-03-14,call,Rep_A
72949,1635,2025-05-13,meeting,Rep_B
72950,1423,2025-05-03,email,Rep_D
72951,1073,2024-07-19,call,Rep_B
72952,1722,2024-07-19,chat,Rep_C
72953,1786,2025-06-24,email,Rep_A
72954,1606,2024-01-15,email,Rep_D
72955,1748,2024-11-30,email,Rep_D
72956,1666,2024-12-10,call,Rep_A
72957,1274,2025-03-30,call,Rep_B
72958,1725,2025-07-03,email,Rep_A
72959,1640,2024-07-24,email,Rep_A
72960,1233,2024-09-09,chat,Rep_A
72961,1041,2025-01-22,call,Rep_A
72962,1289,2025-07-12,email,Rep_C
72963,1555,2025-05-28,meeting,Rep_D
72964,1270,2025-01-19,email,Rep_B
72965,1439,2025-05-09,email,Rep_B
72966,1314,2024-02-19,meeting,Rep_A
72967,1510,2024-08-05,meeting,Rep_A
72968,1394,2024-01-08,email,Rep_B
72969,1028,2024-04-12,email,Rep_B
72970,1270,2024-12-29,email,Rep_C
72971,1467,2025-05-25,chat,Rep_A
72972,1074,2024-12-31,meeting,Rep_B
72973,1657,2025-01-18,email,Rep_D
72974,1674,2024-02-29,email,Rep_C
72975,1246,2025-01-18,email,Rep_C
72976,1782,2024-09-19,meeting,Rep_A
72977,1410,2025-01-10,email,Rep_C
72978,1498,2024-07-07,email,Rep_C
72979,1418,2024-12-01,call,Rep_D
72980,1211,2024-09-01,email,Rep_C
72981,1792,2024-11-18,email,Rep_D
72982,1223,2024-03-25,email,Rep_C
72983,1360,2024-08-16,call,Rep_C
72984,1582,2024-08-03,meeting,Rep_A
72985,1020,2025-02-28,email,Rep_A
72986,1423,2025-02-11,email,Rep_A
72987,1121,2025-06-08,email,Rep_A
72988,1173,2024-12-30,email,Rep_B
72989,1034,2024-06-30,email,Rep_A
72990,1071,2025-03-27,call,Rep_A
72991,1545,2024-10-13,chat,Rep_A
72992,1774,2024-04-21,meeting,Rep_C
72993,1784,2025-03-07,call,Rep_C
72994,1621,2024-03-17,call,Rep_C
72995,1535,2024-04-12,meeting,Rep_A
72996,1658,2025-03-13,call,Rep_D
72997,1014,2025-03-20,call,Rep_B
72998,1306,2025-04-01,email,Rep_D
72999,1548,2024-06-18,email,Rep_D
73000,1271,2025-05-15,email,Rep_D
73001,1773,2025-02-20,chat,Rep_D
73002,1053,2025-04-26,call,Rep_B
73003,1494,2025-02-12,email,Rep_D
73004,1560,2024-11-30,call,Rep_A
73005,1463,2024-03-04,email,Rep_D
73006,1523,2025-02-14,chat,Rep_B
73007,1770,2025-02-02,email,Rep_B
73008,1792,2024-06-29,call,Rep_D
73009,1722,2025-02-28,call,Rep_A
73010,1324,2024-11-13,chat,Rep_D
73011,1524,2024-11-18,call,Rep_C
73012,1443,2024-07-31,meeting,Rep_B
73013,1251,2024-03-08,email,Rep_D
73014,1160,2024-05-05,email,Rep_C
73015,1036,2025-03-19,email,Rep_A
73016,1661,2024-06-05,call,Rep_C
73017,1198,2024-01-02,email,Rep_B
73018,1450,2025-07-29,email,Rep_C
73019,1378,2024-05-01,call,Rep_C
73020,1246,2025-01-13,call,Rep_C
73021,1393,2025-06-18,email,Rep_A
73022,1204,2024-12-12,email,Rep_A
73023,1044,2025-04-06,chat,Rep_A
73024,1315,2025-07-17,call,Rep_A
73025,1408,2025-05-11,email,Rep_D
73026,1206,2024-11-17,call,Rep_C
73027,1241,2024-07-28,email,Rep_B
73028,1041,2024-10-05,email,Rep_C
73029,1588,2025-04-30,email,Rep_D
73030,1714,2025-05-07,meeting,Rep_C
73031,1363,2025-05-03,chat,Rep_C
73032,1095,2024-12-10,email,Rep_B
73033,1540,2024-10-02,email,Rep_B
73034,1144,2024-06-28,email,Rep_B
73035,1059,2024-01-02,call,Rep_C
73036,1641,2025-03-17,email,Rep_D
73037,1509,2024-06-08,meeting,Rep_A
73038,1513,2024-07-09,email,Rep_A
73039,1799,2025-05-01,call,Rep_C
73040,1022,2024-01-31,email,Rep_A
73041,1738,2025-06-19,chat,Rep_A
73042,1204,2024-01-01,email,Rep_C
73043,1699,2025-06-25,call,Rep_C
73044,1471,2024-09-19,call,Rep_D
73045,1284,2024-02-28,call,Rep_A
73046,1372,2025-01-23,email,Rep_C
73047,1498,2025-05-31,email,Rep_A
73048,1332,2024-09-09,call,Rep_B
73049,1027,2025-02-02,meeting,Rep_B
73050,1129,2025-07-19,email,Rep_D
73051,1380,2024-05-18,email,Rep_C
73052,1507,2025-04-18,email,Rep_A
73053,1095,2024-06-19,call,Rep_B
73054,1578,2024-09-02,call,Rep_C
73055,1177,2024-06-11,call,Rep_B
73056,1473,2024-09-14,email,Rep_B
73057,1486,2024-01-03,email,Rep_C
73058,1275,2024-06-24,call,Rep_B
73059,1668,2024-09-13,email,Rep_C
73060,1423,2024-12-30,email,Rep_D
73061,1531,2025-01-02,call,Rep_C
73062,1320,2024-12-02,email,Rep_B
73063,1058,2024-06-18,meeting,Rep_B
73064,1273,2025-06-30,email,Rep_A
73065,1198,2024-08-14,email,Rep_D
73066,1079,2024-05-05,email,Rep_B
73067,1041,2024-11-15,call,Rep_D
73068,1738,2025-03-08,email,Rep_A
73069,1773,2024-01-08,call,Rep_D
73070,1245,2024-06-08,email,Rep_C
73071,1023,2025-04-21,email,Rep_D
73072,1709,2024-10-19,email,Rep_B
73073,1236,2024-08-23,chat,Rep_B
73074,1126,2025-06-21,email,Rep_C
73075,1778,2024-02-21,call,Rep_B
73076,1140,2024-12-21,chat,Rep_A
73077,1394,2024-07-16,email,Rep_B
73078,1127,2024-02-10,call,Rep_A
73079,1798,2024-05-03,email,Rep_D
73080,1114,2024-12-28,email,Rep_D
73081,1525,2024-01-17,email,Rep_B
73082,1228,2024-12-07,meeting,Rep_B
73083,1521,2025-07-06,email,Rep_C
73084,1146,2025-04-03,email,Rep_D
73085,1163,2024-07-18,email,Rep_A
73086,1735,2024-03-20,email,Rep_C
73087,1728,2024-09-25,meeting,Rep_C
73088,1169,2024-08-14,email,Rep_D
73089,1538,2025-07-14,chat,Rep_C
73090,1125,2025-07-25,meeting,Rep_A
73091,1300,2024-08-24,meeting,Rep_C
73092,1250,2024-03-26,email,Rep_A
73093,1522,2025-06-09,email,Rep_A
73094,1105,2025-04-02,call,Rep_B
73095,1618,2024-10-22,email,Rep_D
73096,1513,2024-07-29,email,Rep_D
73097,1694,2024-09-15,email,Rep_D
73098,1506,2025-06-04,chat,Rep_D
73099,1302,2024-04-16,email,Rep_A
73100,1653,2025-04-10,email,Rep_D
73101,1230,2024-01-11,call,Rep_D
73102,1064,2025-06-15,email,Rep_A
73103,1590,2024-10-15,email,Rep_B
73104,1232,2024-05-10,email,Rep_D
73105,1599,2024-01-02,email,Rep_C
73106,1183,2024-11-18,email,Rep_B
73107,1319,2024-05-21,email,Rep_B
73108,1658,2024-12-30,email,Rep_B
73109,1092,2024-06-11,email,Rep_D
73110,1635,2024-02-20,email,Rep_A
73111,1788,2024-10-18,call,Rep_D
73112,1064,2024-11-21,email,Rep_D
73113,1219,2024-09-18,email,Rep_B
73114,1704,2024-09-21,meeting,Rep_A
73115,1619,2024-12-06,call,Rep_D
73116,1247,2024-10-30,email,Rep_D
73117,1473,2024-03-17,chat,Rep_D
73118,1057,2024-04-23,call,Rep_D
73119,1045,2024-03-22,email,Rep_A
73120,1086,2025-02-04,chat,Rep_A
73121,1038,2024-11-01,email,Rep_A
73122,1182,2024-09-05,chat,Rep_C
73123,1164,2025-04-05,email,Rep_A
73124,1757,2024-07-06,email,Rep_A
73125,1126,2024-11-23,call,Rep_B
73126,1207,2024-02-12,email,Rep_D
73127,1267,2025-03-05,email,Rep_D
73128,1354,2025-02-05,call,Rep_B
73129,1411,2025-04-07,email,Rep_A
73130,1599,2025-05-25,chat,Rep_D
73131,1657,2025-03-13,email,Rep_C
73132,1122,2025-05-02,meeting,Rep_C
73133,1508,2024-07-18,email,Rep_B
73134,1610,2024-07-17,email,Rep_C
73135,1469,2025-06-28,email,Rep_B
73136,1133,2025-06-11,call,Rep_C
73137,1379,2024-11-12,email,Rep_C
73138,1318,2024-07-30,email,Rep_C
73139,1577,2025-05-14,email,Rep_B
73140,1711,2024-07-05,email,Rep_D
73141,1125,2024-03-29,email,Rep_B
73142,1451,2025-01-03,call,Rep_A
73143,1720,2024-01-25,email,Rep_A
73144,1208,2024-08-06,email,Rep_C
73145,1300,2025-04-11,chat,Rep_C
73146,1489,2024-06-19,call,Rep_D
73147,1633,2025-06-21,chat,Rep_D
73148,1142,2025-07-05,chat,Rep_D
73149,1474,2025-04-15,email,Rep_C
73150,1569,2025-07-23,chat,Rep_B
73151,1304,2024-11-02,email,Rep_C
73152,1657,2024-11-24,chat,Rep_A
73153,1556,2025-04-27,email,Rep_C
73154,1644,2024-10-11,email,Rep_D
73155,1593,2024-08-22,call,Rep_A
73156,1030,2024-12-20,meeting,Rep_C
73157,1377,2025-01-14,call,Rep_D
73158,1341,2025-03-09,email,Rep_C
73159,1209,2025-01-20,email,Rep_C
